Name,Label,URL,Latitude,Longitude
BOWER,"Bower, Highland",https://www.wikidata.org/wiki/Q2181270,58.5472,-3.313
ORPHIR,Orphir,https://www.wikidata.org/wiki/Q2031524,58.9333,-3.15
HOY,Hoy,https://www.wikidata.org/wiki/Q1139771,58.85,-3.3
SANDWICK,"Sandwick, Orkney",https://www.wikidata.org/wiki/Q7417102,59.0556,-3.29444
STENNESS,Stenness,https://www.wikidata.org/wiki/Q7607595,58.9858,-3.20833
FLOTTA,Flotta,https://www.wikidata.org/wiki/Q385306,58.83333333,-3.116666667
SHAPINSHAY,Shapinsay,https://www.wikidata.org/wiki/Q1434255,59.05,-2.883333333
ROUSAY,Rousay,https://www.wikidata.org/wiki/Q1551897,59.16666667,-3.033333333
BURNESS,"Sanday, Orkney",https://www.wikidata.org/wiki/Q1268170,59.25,-2.566666667
BIRSAY,Birsay,https://www.wikidata.org/wiki/Q1901485,59.136944,-3.335278
ST ANDREWS,"St Andrews, Orkney",https://www.wikidata.org/wiki/Q7592427,58.9572,-2.8625
SOUTH ROKALDSAY,South Ronaldsay,https://www.wikidata.org/wiki/Q584681,58.78333333,-2.95
KENDALL,Rendall,https://www.wikidata.org/wiki/Q960571,59.0683,-3.05972
HOLME,"Holm, Orkney",https://www.wikidata.org/wiki/Q5883129,58.9139,-2.88333
BRESSAY,Bressay,https://www.wikidata.org/wiki/Q565640,60.15,-1.083333333
FETLAR,Fetlar,https://www.wikidata.org/wiki/Q586660,60.61666667,-0.8666666667
UNST,Unst,https://www.wikidata.org/wiki/Q754867,60.75,-0.8833333333
NESTING,"Nesting, Shetland",https://www.wikidata.org/wiki/Q15261798,60.3,-1.13333333
DELTING,,https://www.wikidata.org/wiki/Q17513646,,
TINGWALL,"Tingwall, Shetland",https://www.wikidata.org/wiki/Q2435784,60.1667,-1.23333
INORTHMAVING,Northmavine,https://www.wikidata.org/wiki/Q3344230,60.5,-1.4
DUNROSSNESS,Dunrossness,https://www.wikidata.org/wiki/Q5315660,59.9381,-1.30389
SANDSTING,Sandsting,https://www.wikidata.org/wiki/Q7416945,60.2167,-1.4
ARNGASK,"Glenfarg, Arngask Church",https://www.wikidata.org/wiki/Q17830105,56.2783,-3.40245
MONIMAIL,Monimail Parish Church,https://www.wikidata.org/wiki/Q17792659,56.3146,-3.12958
KINNELL,Kinnell Bridge,https://www.wikidata.org/wiki/Q17777105,56.641,-2.64392
CRAIG,Blebo Craigs,https://www.wikidata.org/wiki/Q3640901,56.3259,-2.9237
MID-MARR,Marr,https://www.wikidata.org/wiki/Q1620633,57.22638889,-2.777222222
ROSSKEEK,"Rosskeen Parish Church, Churchyard",https://www.wikidata.org/wiki/Q17569170,57.6943,-4.20159
MARNOCH,"Marnoch, Old Parish Church And Burial-ground",https://www.wikidata.org/wiki/Q17571247,57.5377,-2.67827
BONKLE and PRESTON,Bonkle,https://www.wikidata.org/wiki/Q4942133,55.79,-3.86
"LOCHGOIL-HEAD 
AND KILMORICH",Kilmorich Parish Church,https://www.wikidata.org/wiki/Q1741408,56.25425,-4.93861111
TOROSAY,Torosay Castle,https://www.wikidata.org/wiki/Q129472,56.455,-5.687222222
L O G I E,Perth and North Perthshire,https://www.wikidata.org/wiki/Q1050667,56.395,-3.435
ABBOT'S HALL,"Kirkcaldy, Abbotshall Road, Abbotshall Parish Church, Churchyard",https://www.wikidata.org/wiki/Q17807817,56.1096,-3.16842
"DUTHIL and ROTHIE- 
MURCHUS","Rothiemurchus, Old Parish Church And Burial-ground",https://www.wikidata.org/wiki/Q17827601,57.1609,-3.84392
GLENHOLM,Peeblesshire,https://www.wikidata.org/wiki/Q1247417,55.75,-3.25
"STRACHUR 
and STRALACHLAN",Strathlachlan Parish Church,https://www.wikidata.org/wiki/Q17776785,56.1142,-5.18416
SLAINS,Old Slains Castle,https://www.wikidata.org/wiki/Q2018473,57.3605,-1.91308
HOLME,Holme,https://www.wikidata.org/wiki/Q1521500,52.07,-0.262
GORBALS of GLASGOW,Gorbals,https://www.wikidata.org/wiki/Q3643362,55.8486,-4.25211
CAERLAVEROCK,Caerlaverock Castle,https://www.wikidata.org/wiki/Q1025398,54.9756,-3.524
newhills,"Newhills, Old Parish Church, Burial-ground",https://www.wikidata.org/wiki/Q17771099,57.1757,-2.2138
KINNEFF,Kinnesswood,https://www.wikidata.org/wiki/Q6414085,56.2106,-3.33002
KINTA1L,Kintail,https://www.wikidata.org/wiki/Q1542784,57.20583333,-5.352222222
NORTH KNAPDALE,Knapdale,https://www.wikidata.org/wiki/Q917870,56.02,-5.52
EDDERACHYLIS,Eddrachillis Bay,https://www.wikidata.org/wiki/Q5336622,58.3,-5.25
TARBAT,Tarbat House,https://www.wikidata.org/wiki/Q18163260,57.5131,-4.06722
ABBEY of PAISLEY,"Abbey, Renfrewshire",https://www.wikidata.org/wiki/Q4663962,55.838,-4.404
GLENSHEIL,Glenshee,https://www.wikidata.org/wiki/Q3776501,56.8139,-3.45944
s t c^u ivox,St Quivox Parish Church,https://www.wikidata.org/wiki/Q17265660,55.48333333,-4.57297222
GLASS,"Glass, Huntly",https://www.wikidata.org/wiki/Q15059178,57.43333333,-2.96666667
"NORTH 
RONALDSHAY.",North Ronaldsay,https://www.wikidata.org/wiki/Q1265993,59.37339,-2.42583
EDENKEILLIE,Edinkillie House,https://www.wikidata.org/wiki/Q17571584,55.1683,-2.83
>BUCHANAN,"Buchanan, Stirling",https://www.wikidata.org/wiki/Q4982551,56.0833,-4.53733
BIRNIE,Birnie Loch,https://www.wikidata.org/wiki/Q865806,56.30111111,-3.156944444
KILBERRY,Kilberry,https://www.wikidata.org/wiki/Q6406546,55.8197,-5.64806
GLENDOVAN,Glen Devon,https://www.wikidata.org/wiki/Q24649304,56.21667,-3.68333
"KILNIN- 
VER AND KILMELFORT",Kilmelford,https://www.wikidata.org/wiki/Q10947543,56.265,-5.48028
"SPYNIE, or NEW SPYNIE",Spynie Palace,https://www.wikidata.org/wiki/Q1127580,57.6761,-3.29139
KILMORE,Kilmore,https://www.wikidata.org/wiki/Q31095290,56.37182,-5.42721
"KILLARROW 
AND KILMENY",Kilarrow Parish Church,https://www.wikidata.org/wiki/Q1366926,55.755,-6.285
CHANEL OF GARIOQH,Garioch,https://www.wikidata.org/wiki/Q773613,57.284,-2.377
"Gktimtlkh, T ulloch, and Glengairn",Glengairn,https://www.wikidata.org/wiki/Q37858276,57.075086,-3.084719
PRESTICK,Prestwick,https://www.wikidata.org/wiki/Q939049,55.495551,-4.61416
"ABERNETHY 
AND KINCHARDINE.",Abernethy and Kincardine,https://www.wikidata.org/wiki/Q4667157,57.2653,-3.65806
GARVALD,Garvald,https://www.wikidata.org/wiki/Q5524502,55.9333,-2.65
"St MARTIN-^S 
<U+25B2>Ni CAMBUSMICHAEL","Stanley, Cambusmichael Church And Burial-ground",https://www.wikidata.org/wiki/Q17835772,56.4771,-3.4373
FIRTH,,https://www.wikidata.org/wiki/Q5454293,,
KILNINIAN,"Mull, Kilninian Parish Church And Cemetery",https://www.wikidata.org/wiki/Q17771130,56.5313,-6.23401
KILL BR AND ON,"Luing, Kilchattan, Old Parish Church",https://www.wikidata.org/wiki/Q17778915,56.2207,-5.63958
KILFINICHEN and KlLVICEUEtf,Kilfinichen Bay,https://www.wikidata.org/wiki/Q24640070,56.38333,-6.06667
EWES,Ewes Parish Church And Churchyard,https://www.wikidata.org/wiki/Q17799434,55.2077,-2.99273
LANGTON,"Lanton, Scottish Borders",https://www.wikidata.org/wiki/Q6487625,55.4833,-2.6
MERTOUN,Mertoun,https://www.wikidata.org/wiki/Q24993663,55.5777,-2.6076
BENHOLME,Benholm Parish Church And Churchyard,https://www.wikidata.org/wiki/Q17569496,55.9518,-3.00567
CASTLETOWN,"Castleton, Scottish Borders",https://www.wikidata.org/wiki/Q5050624,55.1795,-2.8142
WESTRAY,Papa Westray,https://www.wikidata.org/wiki/Q931770,59.35,-2.9
WEMYSS,Wemyss Bay,https://www.wikidata.org/wiki/Q1011545,55.884,-4.887
KILLEARNAN,,https://www.wikidata.org/wiki/Q17825525,,
KINLOGH,Kinloch Rannoch,https://www.wikidata.org/wiki/Q124640,56.6999,-4.18675
LETHENDY,Lethendy House,https://www.wikidata.org/wiki/Q17845473,56.5593,-3.39995
EASTWOOD,East Renfrewshire,https://www.wikidata.org/wiki/Q211925,55.7984,-4.2907
FOSSAWAY & TULLIEBOLE,Tullibole Castle,https://www.wikidata.org/wiki/Q17569986,56.1883,-3.52797
TRINITY GASK,"Trinity Gask, United Presbyterian Church",https://www.wikidata.org/wiki/Q17836151,56.3255,-3.71915
BOTRIPHNIE,Drummuir,https://www.wikidata.org/wiki/Q5309261,57.4841,-3.0337
"ABERDEEN, or St NICHOLAS",Kirk of St Nicholas,https://www.wikidata.org/wiki/Q6415558,57.1476,-2.0992
LOCHS,Kyle Rhea,https://www.wikidata.org/wiki/Q24639245,57.24042,-5.6559
EVIE,Evie,https://www.wikidata.org/wiki/Q5418367,59.1147,-3.13111
KILRONAK,Kilronan,https://www.wikidata.org/wiki/Q1110219,53.1247,-9.6683
